state,transaction_year,districts,quater,transaction_count,transaction_amount
rajasthan,2021,bhilwara,4,15373212,29555829037
rajasthan,2021,ajmer,4,15049250,31040109508
rajasthan,2021,sikar,4,14946567,32671486020
rajasthan,2021,kota,4,14912645,24168234009
rajasthan,2021,udaipur,4,12082286,19874244609
rajasthan,2021,nagaur,4,10615952,25959911336
rajasthan,2021,dausa,4,10142219,16190233721
rajasthan,2021,Jaipur,4,130544931,2.25546E+11
rajasthan,2021,Jaipur,4,7664076,13974005841
rajasthan,2021,Jaipur,4,5920882,8742491301
rajasthan,2021,Jodhpur,4,5816053,10861143409
rajasthan,2021,Jaipur,4,5701411,9076213569
rajasthan,2021,Bhilwara,4,5610874,10912550816
rajasthan,2021,Jaipur,4,5423917,6497157351
rajasthan,2021,Jaipur,4,5032416,6628312237
rajasthan,2021,Jaipur,4,4339511,5160132598
rajasthan,2021,Jaipur,4,3824987,6994409527
rajasthan,2021,jaipur,2,137247139,2.48391E+11
rajasthan,2021,alwar,2,14291357,26436939538
rajasthan,2021,jodhpur,2,12941666,27913789332
rajasthan,2021,kota,2,9960676,18087598514
rajasthan,2021,sikar,2,8840543,19750164304
rajasthan,2021,bhilwara,2,8735150,17984159143
rajasthan,2021,ajmer,2,7863986,16687418391
rajasthan,2021,nagaur,2,6493229,15639817786
rajasthan,2021,dausa,2,6410357,10828124761
rajasthan,2021,udaipur,2,6280736,10800769538
rajasthan,2021,Jaipur,2,81782827,1.52295E+11
rajasthan,2021,Jaipur,2,4455183,8128208165
rajasthan,2021,Kota,2,3589441,7045762856
rajasthan,2021,Jodhpur,2,3266095,6504167323
rajasthan,2021,Bhilwara,2,3136173,6430454559
rajasthan,2021,Jaipur,2,3101183,5128482818
rajasthan,2021,Jaipur,2,2864013,4675938162
rajasthan,2021,Jaipur,2,2560262,3674928486
rajasthan,2021,Jaipur,2,2233349,2892405366
rajasthan,2021,Jaipur,2,2197797,4079791173
rajasthan,2021,jaipur,1,125917532,2.23771E+11
rajasthan,2021,alwar,1,12041829,23497000298
rajasthan,2021,jodhpur,1,11409882,24774598219
rajasthan,2021,kota,1,9133910,15546647728
rajasthan,2021,bhilwara,1,7672484,16416337442
rajasthan,2021,sikar,1,7581768,17303999484
rajasthan,2021,ajmer,1,7053995,15317166378
rajasthan,2021,udaipur,1,6826421,10957000442
rajasthan,2021,dausa,1,4999310,8786072972
rajasthan,2021,nagaur,1,4976059,12761075160
rajasthan,2021,Jaipur,1,65639307,1.24139E+11
rajasthan,2021,Jaipur,1,4626616,8288838208
rajasthan,2021,Jaipur,1,3612063,5110071896
rajasthan,2021,Jaipur,1,3465448,5109169389
rajasthan,2021,Jaipur,1,3441904,3949712104
rajasthan,2021,Jaipur,1,3318773,4063958276
rajasthan,2021,Bhilwara,1,3151531,6524694767
rajasthan,2021,Jodhpur,1,2738155,5518370415
rajasthan,2021,Kota,1,2670189,5488684266
rajasthan,2021,Jaipur,1,2387446,3011565654
rajasthan,2023,jaipur,2,291245541,4.14094E+11
rajasthan,2023,alwar,2,72379746,1.00097E+11
rajasthan,2023,jodhpur,2,63628518,1.11202E+11
rajasthan,2023,ajmer,2,47633939,82448878689
rajasthan,2023,bhilwara,2,46805864,76181416686
rajasthan,2023,sikar,2,43838459,80007069194
rajasthan,2023,kota,2,42838853,57552911099
rajasthan,2023,nagaur,2,34917594,69594287612
rajasthan,2023,udaipur,2,32859859,46209374120
rajasthan,2023,bikaner,2,31513648,53282144682
rajasthan,2023,Jaipur,2,20702152,32851767886
rajasthan,2023,Jaipur,2,17780704,21994291220
rajasthan,2023,Jaipur,2,17432436,23985413864
rajasthan,2023,Jaipur,2,15282571,14887734711
rajasthan,2023,Bhilwara,2,15210898,25045783308
rajasthan,2023,Jaipur,2,13536917,13536810823
rajasthan,2023,Jaipur,2,13248333,15538877807
rajasthan,2023,Bikaner,2,10983675,16397892467
rajasthan,2023,Alwar,2,10615603,15551375247
rajasthan,2023,Sikar,2,10558709,18666782662
rajasthan,2023,jaipur,1,250101628,3.83392E+11
rajasthan,2023,alwar,1,59810068,90609216574
rajasthan,2023,jodhpur,1,55799596,1.03638E+11
rajasthan,2023,ajmer,1,40711142,75097900480
rajasthan,2023,bhilwara,1,40390520,69684628207
rajasthan,2023,kota,1,37756795,49533748966
rajasthan,2023,sikar,1,37352772,73473038385
rajasthan,2023,nagaur,1,29670841,64697662210
rajasthan,2023,udaipur,1,28562794,42357660825
rajasthan,2023,barmer,1,27662361,55275431518
rajasthan,2023,Jaipur,1,17831228,30754435475
rajasthan,2023,Jaipur,1,15139527,19803106127
rajasthan,2023,Jaipur,1,14694667,21450636416
rajasthan,2023,Jaipur,1,13251029,13633623286
rajasthan,2023,Bhilwara,1,13103780,23076828946
rajasthan,2023,Jaipur,1,11509572,14050627706
rajasthan,2023,Jaipur,1,11447372,12277973516
rajasthan,2023,Bikaner,1,9608216,15209303995
rajasthan,2023,Sikar,1,9473451,16875528597
rajasthan,2023,Alwar,1,9073908,14443260216
rajasthan,2020,jaipur,3,71797182,1.38189E+11
rajasthan,2020,alwar,3,7995044,14617913028
rajasthan,2020,jodhpur,3,6262826,13714122198
rajasthan,2020,bhilwara,3,4656173,9414793216
rajasthan,2020,sikar,3,4567655,9916206322
rajasthan,2020,kota,3,4442791,8027789841
rajasthan,2020,ajmer,3,3910137,8288212744
rajasthan,2020,udaipur,3,3836995,6351934008
rajasthan,2020,dausa,3,3552220,5920927936
rajasthan,2020,nagaur,3,3048026,6903346685
rajasthan,2020,Jaipur,3,34723808,78104750484
rajasthan,2020,Jaipur,3,2978724,5083852171
rajasthan,2020,Jaipur,3,2115683,3088837508
rajasthan,2020,Jaipur,3,1968883,2458207768
rajasthan,2020,Jaipur,3,1953633,2912254256
rajasthan,2020,Bhilwara,3,1889390,3796669781
rajasthan,2020,Jaipur,3,1555246,2048386117
rajasthan,2020,Jaipur,3,1417426,2558836732
rajasthan,2020,Jodhpur,3,1404294,3422321139
rajasthan,2020,Jaipur,3,1351686,1726675997
rajasthan,2020,jaipur,4,82378485,1.59642E+11
rajasthan,2020,alwar,4,10874361,21064630283
rajasthan,2020,jodhpur,4,8568947,19107841742
rajasthan,2020,bhilwara,4,6669204,13765886969
rajasthan,2020,sikar,4,6635869,15551286577
rajasthan,2020,kota,4,6392503,11328763287
rajasthan,2020,ajmer,4,5843422,12526263261
rajasthan,2020,udaipur,4,5631994,9376663714
rajasthan,2020,nagaur,4,4447471,10913756198
rajasthan,2020,bikaner,4,4005208,8393453473
rajasthan,2020,Jaipur,4,31028451,71599277149
rajasthan,2020,Jaipur,4,4133916,7568975613
rajasthan,2020,Jaipur,4,2950949,4511165481
rajasthan,2020,Jaipur,4,2848123,4361341516
rajasthan,2020,Jaipur,4,2779460,3652602992
rajasthan,2020,Bhilwara,4,2629635,5425595085
rajasthan,2020,Jaipur,4,2430258,3127351375
rajasthan,2020,Jaipur,4,1977523,3736918632
rajasthan,2020,Jaipur,4,1966049,2555419117
rajasthan,2020,Jaipur,4,1854909,3227139564
rajasthan,2020,jaipur,2,43871862,88270816978
rajasthan,2020,alwar,2,5981709,10239649720
rajasthan,2020,jodhpur,2,3972317,7649652332
rajasthan,2020,sikar,2,3448263,6813435570
rajasthan,2020,bhilwara,2,3144077,5583955261
rajasthan,2020,dausa,2,2849821,4537835886
rajasthan,2020,kota,2,2674020,4271159445
rajasthan,2020,ajmer,2,2539677,4723275737
rajasthan,2020,nagaur,2,2506689,4856436699
rajasthan,2020,udaipur,2,2293910,3491313531
rajasthan,2020,Jaipur,2,22032140,53610675079
rajasthan,2020,Jaipur,2,1714609,2805378023
rajasthan,2020,Bhilwara,2,1047487,1845583606
rajasthan,2020,Jaipur,2,1044546,1488165240
rajasthan,2020,Jaipur,2,926234,1253758485
rajasthan,2020,Jaipur,2,903625,1405329604
rajasthan,2020,Jaipur,2,811144,1380878642
rajasthan,2020,Alwar,2,761900,1520341325
rajasthan,2020,Jaipur,2,719586,886591682.9
rajasthan,2020,Jaipur,2,663321,1074122004
rajasthan,2020,jaipur,1,52623661,98360847994
rajasthan,2020,alwar,1,5046369,9090012850
rajasthan,2020,jodhpur,1,3807384,7642170734
rajasthan,2020,kota,1,3282916,4272102864
rajasthan,2020,bhilwara,1,2976581,5578143402
rajasthan,2020,sikar,1,2898431,6198159589
rajasthan,2020,udaipur,1,2735381,3947849173
rajasthan,2020,ajmer,1,2642400,5228150511
rajasthan,2020,dausa,1,2290731,3676225560
rajasthan,2020,nagaur,1,1885285,4010256397
rajasthan,2020,Jaipur,1,24180734,56174137378
rajasthan,2020,Jaipur,1,1996180,3326530111
rajasthan,2020,Jaipur,1,1789653,1905816172
rajasthan,2020,Jaipur,1,1770262,1906037317
rajasthan,2020,Jaipur,1,1655754,2113727256
rajasthan,2020,Jaipur,1,1549817,2022100646
rajasthan,2020,Bhilwara,1,1198654,2157945593
rajasthan,2020,Jaipur,1,1149971,1382303914
rajasthan,2020,Jaipur,1,1117666,1240834639
rajasthan,2020,Jaipur,1,924684,1640589771
rajasthan,2022,jaipur,3,377469909,5.64818E+11
rajasthan,2022,jodhpur,3,44177624,78522559027
rajasthan,2022,alwar,3,35823235,53614596972
rajasthan,2022,ajmer,3,28082495,49547976214
rajasthan,2022,kota,3,22439613,32238127933
rajasthan,2022,bhilwara,3,22210445,37982785217
rajasthan,2022,sikar,3,21334188,40269671901
rajasthan,2022,udaipur,3,17437737,26920987877
rajasthan,2022,nagaur,3,17110682,34696357961
rajasthan,2022,bikaner,3,15580963,27371553576
rajasthan,2022,Jaipur,3,220682742,3.22547E+11
rajasthan,2022,Jaipur,3,25003955,42498352745
rajasthan,2022,Jodhpur,3,17890647,28024153451
rajasthan,2022,Jaipur,3,13698118,22015857946
rajasthan,2022,Alwar,3,8312801,12519178755
rajasthan,2022,Jaipur,3,8160915,11112703183
rajasthan,2022,Bhilwara,3,8149741,14136337590
rajasthan,2022,Jaipur,3,7835035,11763047433
rajasthan,2022,Jaipur,3,7686092,8231855856
rajasthan,2022,Sikar,3,6645042,11487888510
rajasthan,2022,jaipur,4,404922774,6.35459E+11
rajasthan,2022,jodhpur,4,65465040,1.16215E+11
rajasthan,2022,alwar,4,38922404,61077684974
rajasthan,2022,bhilwara,4,27720484,47886590519
rajasthan,2022,ajmer,4,27641155,51933913055
rajasthan,2022,udaipur,4,26954261,41938245497
rajasthan,2022,kota,4,26571402,37841298987
rajasthan,2022,sikar,4,23710055,48095846112
rajasthan,2022,nagaur,4,20286836,43215070664
rajasthan,2022,bikaner,4,16072144,30210151812
rajasthan,2022,Jaipur,4,255709582,4.01447E+11
rajasthan,2022,Jodhpur,4,35485978,58286397999
rajasthan,2022,Jaipur,4,14447137,24564518829
rajasthan,2022,Udaipur,4,12521162,18895176739
rajasthan,2022,Bhilwara,4,12252353,20814295263
rajasthan,2022,Jaipur,4,9296078,12502359023
rajasthan,2022,Alwar,4,9041051,14374749827
rajasthan,2022,Jaipur,4,8692049,12958768543
rajasthan,2022,Jaipur,4,8213130,8741507072
rajasthan,2022,Sikar,4,7900335,14128879351
rajasthan,2022,jaipur,2,314511010,4.97492E+11
rajasthan,2022,alwar,2,31488094,50746151173
rajasthan,2022,jodhpur,2,31463295,61614349060
rajasthan,2022,kota,2,22930803,36055197912
rajasthan,2022,ajmer,2,20900496,40715583331
rajasthan,2022,bhilwara,2,20131391,38273076738
rajasthan,2022,sikar,2,19932783,40102076742
rajasthan,2022,udaipur,2,15896129,24912652508
rajasthan,2022,nagaur,2,14631304,33408260595
rajasthan,2022,bikaner,2,13694139,26087476960
rajasthan,2022,Jaipur,2,181570316,2.90409E+11
rajasthan,2022,Jaipur,2,9813239,17025818434
rajasthan,2022,Jaipur,2,8308435,11317574894
rajasthan,2022,Jaipur,2,7973666,8222092236
rajasthan,2022,Jaipur,2,7814739,11969825649
rajasthan,2022,Jodhpur,2,7781332,13788621735
rajasthan,2022,Bhilwara,2,7375429,13931581131
rajasthan,2022,Jaipur,2,6520767,8076295073
rajasthan,2022,Jaipur,2,5938616,6632582851
rajasthan,2022,Kota,2,5916640,10390818560
rajasthan,2022,jaipur,1,262950613,4.34508E+11
rajasthan,2022,jodhpur,1,27810577,56966935615
rajasthan,2022,alwar,1,27462202,46051829716
rajasthan,2022,kota,1,19207151,30335394639
rajasthan,2022,bhilwara,1,18219742,34832214593
rajasthan,2022,ajmer,1,17973292,36567659945
rajasthan,2022,sikar,1,16975662,35691652892
rajasthan,2022,udaipur,1,13527713,22322610838
rajasthan,2022,nagaur,1,12629151,30251543728
rajasthan,2022,bikaner,1,11656264,23262580003
rajasthan,2022,Jaipur,1,148956604,2.48959E+11
rajasthan,2022,Jaipur,1,8411664,15192162140
rajasthan,2022,Jaipur,1,6783960,9708132763
rajasthan,2022,Bhilwara,1,6561991,12559359990
rajasthan,2022,Jaipur,1,6558498,10262133729
rajasthan,2022,Jodhpur,1,6508137,12070291946
rajasthan,2022,Jaipur,1,6423696,7120253657
rajasthan,2022,Jaipur,1,5642776,7178086780
rajasthan,2022,Kota,1,5085722,9139679959
rajasthan,2022,Jaipur,1,5061954,5938352462
rajasthan,2019,jaipur,3,36334520,58402103361
rajasthan,2019,alwar,3,3359867,5501752093
rajasthan,2019,jodhpur,3,2465513,4931658536
rajasthan,2019,kota,3,2435542,2706744842
rajasthan,2019,bhilwara,3,1993704,3277886477
rajasthan,2019,sikar,3,1660524,3298948099
rajasthan,2019,udaipur,3,1643482,2352763016
rajasthan,2019,ajmer,3,1474810,2744812298
rajasthan,2019,dausa,3,1428706,1976649525
rajasthan,2019,jhunjhunu,3,1333354,2830120895
rajasthan,2019,Jaipur,3,15037317,31903765547
rajasthan,2019,Jaipur,3,1550134,2167505705
rajasthan,2019,Jaipur,3,1480257,1488138012
rajasthan,2019,Jaipur,3,1443448,1393654037
rajasthan,2019,Jaipur,3,1210064,1401914422
rajasthan,2019,Jaipur,3,1191769,1344389252
rajasthan,2019,Bhilwara,3,928820,1443439642
rajasthan,2019,Jaipur,3,891386,905427237.8
rajasthan,2019,Jaipur,3,863740,910362505.4
rajasthan,2019,Jaipur,3,754156,719052480.9
rajasthan,2019,jaipur,4,44335592,81782144762
rajasthan,2019,alwar,4,4269770,7746529383
rajasthan,2019,jodhpur,4,3216115,6915335471
rajasthan,2019,kota,4,2899819,3813622080
rajasthan,2019,bhilwara,4,2464660,4716195174
rajasthan,2019,udaipur,4,2311396,3313736216
rajasthan,2019,sikar,4,2248784,5037411453
rajasthan,2019,ajmer,4,2025212,4104641129
rajasthan,2019,dausa,4,1869433,3045918034
rajasthan,2019,jhunjhunu,4,1869375,4227582983
rajasthan,2019,Jaipur,4,17153003,41220743922
rajasthan,2019,Jaipur,4,2336054,4842974164
rajasthan,2019,Jaipur,4,1757873,1800314440
rajasthan,2019,Jaipur,4,1739574,1826908588
rajasthan,2019,Jaipur,4,1727597,2948686059
rajasthan,2019,Jaipur,4,1516400,1899752188
rajasthan,2019,Jaipur,4,1434616,1789927250
rajasthan,2019,Bhilwara,4,1121852,2021733041
rajasthan,2019,Jaipur,4,1085573,1181095865
rajasthan,2019,Jaipur,4,1075217,1230485154
rajasthan,2019,jaipur,2,27449382,46056907217
rajasthan,2019,alwar,2,2451727,4430719900
rajasthan,2019,jodhpur,2,1733269,3700049029
rajasthan,2019,kota,2,1571917,2185105967
rajasthan,2019,bhilwara,2,1359790,2514774804
rajasthan,2019,sikar,2,1198479,2624570999
rajasthan,2019,jhunjhunu,2,1128965,2364089403
rajasthan,2019,ajmer,2,1078977,2153453855
rajasthan,2019,dausa,2,1063146,1644609703
rajasthan,2019,udaipur,2,1007076,1724895639
rajasthan,2019,Jaipur,2,14130072,26047079271
rajasthan,2019,Jaipur,2,961632,1089991054
rajasthan,2019,Jaipur,2,894996,1019525321
rajasthan,2019,Jaipur,2,890906,1541775592
rajasthan,2019,Jaipur,2,746005,982069067.5
rajasthan,2019,Jaipur,2,734567,999364592.6
rajasthan,2019,Jaipur,2,622825,692917325.6
rajasthan,2019,Bhilwara,2,580827,1084980566
rajasthan,2019,Jaipur,2,540137,651025423.7
rajasthan,2019,Jaipur,2,481947,533557911.7
rajasthan,2019,jaipur,1,19178441,25043540802
rajasthan,2019,alwar,1,2791195,3949132715
rajasthan,2019,kota,1,1748396,1712973062
rajasthan,2019,bhilwara,1,1615975,2126329688
rajasthan,2019,jodhpur,1,1535328,2762592744
rajasthan,2019,dausa,1,1370483,1416280225
rajasthan,2019,sikar,1,1310064,2164835681
rajasthan,2019,ajmer,1,1030802,1810602285
rajasthan,2019,udaipur,1,998792,1584751475
rajasthan,2019,jhunjhunu,1,984628,1661037640
rajasthan,2019,Jaipur,1,4954219,7600396570
rajasthan,2019,Jaipur,1,914628,927259885.3
rajasthan,2019,Jaipur,1,888065,939365230.3
rajasthan,2019,Jaipur,1,866730,1280261615
rajasthan,2019,Jaipur,1,829260,671569904.5
rajasthan,2019,Jaipur,1,817617,832399002
rajasthan,2019,Jaipur,1,687134,829412680.7
rajasthan,2019,Bhilwara,1,523857,810765253.5
rajasthan,2019,Jaipur,1,505288,555969533.2
rajasthan,2019,Jaipur,1,494916,703838907
telangana,2018,hyderabad,3,5786941,9503554478
telangana,2018,rangareddy,3,3664948,6264254849
telangana,2018,medchal malkajgiri,3,2684484,4630531107
telangana,2018,warangal urban,3,952314,1158736730
telangana,2018,nirmal,3,594160,443226269.9
telangana,2018,karimnagar,3,567417,773038295.6
telangana,2018,sangareddy,3,545979,1010420935
telangana,2018,nalgonda,3,336447,645159574.9
telangana,2018,peddapalle,3,334825,548785775.8
telangana,2018,khammam,3,299774,611486713.6
telangana,2018,Hyderabad,3,1726388,3077635699
telangana,2018,Hyderabad,3,549460,1009515710
telangana,2018,Hyderabad,3,535796,508792982.1
telangana,2018,K.V.Rangareddy,3,492305,716119184.7
telangana,2018,Adilabad,3,461234,217879741.7
telangana,2018,Hyderabad,3,435889,737317606
telangana,2018,Hyderabad,3,430231,554000289.3
telangana,2018,K.V.Rangareddy,3,274570,304386021.6
telangana,2018,Hyderabad,3,260895,325136953.4
telangana,2018,K.V.Rangareddy,3,245913,456030787
telangana,2018,hyderabad,4,9360515,14727846732
telangana,2018,rangareddy,4,5803319,9396311751
telangana,2018,medchal malkajgiri,4,4598129,7288821271
telangana,2018,warangal urban,4,917418,1553820916
telangana,2018,sangareddy,4,868099,1617023610
telangana,2018,karimnagar,4,597642,1058366452
telangana,2018,nalgonda,4,520637,1111613193
telangana,2018,khammam,4,462678,958128373.8
telangana,2018,siddipet,4,414378,824913162.4
telangana,2018,peddapalle,4,390467,777939864.6
telangana,2018,Hyderabad,4,2576408,4841883809
telangana,2018,Hyderabad,4,978014,1574884361
telangana,2018,Hyderabad,4,895344,760635112.2
telangana,2018,Hyderabad,4,771395,1097591902
telangana,2018,K.V.Rangareddy,4,769651,1061311575
telangana,2018,Hyderabad,4,706080,833350513
telangana,2018,K.V.Rangareddy,4,461691,724904812.8
telangana,2018,K.V.Rangareddy,4,435799,429765587.9
telangana,2018,Hyderabad,4,421393,595977795.5
telangana,2018,Hyderabad,4,369821,469133418.7
telangana,2018,hyderabad,2,3156805,6628159911
telangana,2018,rangareddy,2,1939856,4360690898
telangana,2018,medchal malkajgiri,2,1459884,3122661501
telangana,2018,warangal urban,2,385360,729207663.3
telangana,2018,sangareddy,2,370126,717109835.7
telangana,2018,karimnagar,2,253264,526580356.2
telangana,2018,nalgonda,2,246677,552006649.1
telangana,2018,khammam,2,239474,532458838.4
telangana,2018,peddapalle,2,214900,413454435.3
telangana,2018,bhadradri kothagudem,2,189793,504562629.3
telangana,2018,Hyderabad,2,1024336,2257038218
telangana,2018,Hyderabad,2,297195,699643124.8
telangana,2018,K.V.Rangareddy,2,232439,485053256.9
telangana,2018,Hyderabad,2,225115,538787867.9
telangana,2018,Hyderabad,2,200504,308906616.3
telangana,2018,Hyderabad,2,189347,355197452.6
telangana,2018,K.V.Rangareddy,2,151255,319836635.3
telangana,2018,Karim Nagar,2,130067,298618152.8
telangana,2018,Hyderabad,2,124852,248613831.7
telangana,2018,Hyderabad,2,118944,282270122.1
telangana,2018,hyderabad,1,2545507,4287223790
telangana,2018,rangareddy,1,1459174,2677304926
telangana,2018,medchal malkajgiri,1,1131530,1912837341
telangana,2018,warangal urban,1,349165,421074107
telangana,2018,sangareddy,1,291510,399236233.2
telangana,2018,karimnagar,1,224324,271526470.1
telangana,2018,nalgonda,1,204137,267825160.5
telangana,2018,khammam,1,183964,245857422.2
telangana,2018,peddapalle,1,169274,199610181.2
telangana,2018,siddipet,1,144429,197965018
telangana,2018,Hyderabad,1,933013,1643061976
telangana,2018,Hyderabad,1,215623,445608318.3
telangana,2018,K.V.Rangareddy,1,160428,316835725.5
telangana,2018,Hyderabad,1,151698,350891989.3
telangana,2018,Hyderabad,1,151246,203677310.1
telangana,2018,Hyderabad,1,137306,211814423.3
telangana,2018,K.V.Rangareddy,1,112441,203861708.1
telangana,2018,Karim Nagar,1,112432,168520809
telangana,2018,Hyderabad,1,100986,152297504
telangana,2018,Hyderabad,1,94394,188854409.2
telangana,2021,hyderabad,3,262028284,4.79343E+11
telangana,2021,rangareddy,3,87884143,1.47772E+11
telangana,2021,medchal malkajgiri,3,79514766,1.30838E+11
telangana,2021,warangal urban,3,20050897,41422180517
telangana,2021,sangareddy,3,18758999,33876669678
telangana,2021,nalgonda,3,11844124,26760618928
telangana,2021,khammam,3,10938504,25395360624
telangana,2021,karimnagar,3,10704240,23540118368
telangana,2021,nizamabad,3,9331288,22809748582
telangana,2021,bhadradri kothagudem,3,8176066,18135807093
telangana,2021,Hyderabad,3,173430239,3.3529E+11
telangana,2021,Hyderabad,3,14524540,22628539274
telangana,2021,K.V.Rangareddy,3,10182801,16594187696
telangana,2021,Hyderabad,3,6212786,10059415279
telangana,2021,Hyderabad,3,6087796,10446727300
telangana,2021,Hyderabad,3,6083021,7513924137
telangana,2021,Karim Nagar,3,5829460,12962267281
telangana,2021,Hyderabad,3,5677699,7949955022
telangana,2021,K.V.Rangareddy,3,5643156,8713052727
telangana,2021,K.V.Rangareddy,3,5569105,10825632646
telangana,2021,hyderabad,4,325636475,5.82079E+11
